78	Zach LaVineMIN	SG	82	28	14	5.3	11.7	45.2	1.5	3.9	38.9	2	2.5	79.3	2.8	3.1	0.8	0.2	1.9	0	0
79	Darren CollisonSAC	PG	74	30	14	5.1	10.5	48.6	1.2	2.9	40.1	2.6	3.1	85.8	2.3	4.3	1	0.1	1.8	4	0
80	Draymond GreenGS	PF	81	34.7	14	5	10.1	49	1.2	3.2	38.8	2.8	4.1	69.6	9.5	7.4	1.5	1.4	3.2	33	13
81	Monta EllisIND	SG	81	33.8	13.8	5.4	12.6	42.7	1.1	3.5	30.9	2	2.5	78.6	3.3	4.7	1.9	0.5	2.5	1	0
82	Devin BookerPHX	SG	76	27.7	13.8	4.8	11.4	42.3	1.3	3.8	34.3	2.8	3.4	84	2.5	2.6	0.6	0.3	2.1	3	0
83	Dwight HowardHOU	C	71	32.1	13.7	5.2	8.5	62	0	0.1	0	3.3	6.7	48.9	11.8	1.4	1	1.6	2.3	38	0
84	Chandler ParsonsDAL	SF	61	29.5	13.7	5.2	10.7	49.2	1.7	4.1	41.4	1.5	2.2	68.4	4.7	2.8	0.8	0.3	1.6	3	0
85	Marcin GortatWSH	C	75	30.1	13.5	5.8	10.2	56.7	0	0	0	1.9	2.8	70.5	9.9	1.4	0.6	1.3	1.6	41	0
86	Alec BurksUTAH	SG	31	25.7	13.3	4.4	10.8	41	1	2.5	40.5	3.4	4.5	75.2	3.5	2	0.6	0.1	1.6	0	0
87	D'Angelo RussellLAL	PG	80	28.2	13.2	4.9	12	41	1.6	4.6	35.1	1.8	2.4	73.7	3.4	3.3	1.2	0.2	2.5	1	0
88	Dahntay JonesCLE	SG	1	42	13	6	14	42.9	1	2	50	0	0	0	5	2	1	2	0	0	0
89	Jarrett JackBKN	G	32	32.1	12.8	4.4	11.2	39.1	1	3.2	30.4	3.1	3.5	89.3	4.3	7.4	1.1	0.2	2.9	6	0
90	Emmanuel MudiayDEN	G	68	30.4	12.8	4.8	13.3	36.4	1.1	3.4	31.9	2.1	3.1	67	3.4	5.5	1	0.5	3.2	4	0
91	Robert CovingtonPHI	PF	67	28.4	12.8	4.1	10.6	38.5	2.5	7.2	35.3	2.1	2.6	79.1	6.3	1.4	1.6	0.6	2.1	7	0
92	Arron AfflaloNY	G	71	33.4	12.8	5	11.3	44.3	1.3	3.4	38.2	1.5	1.8	84	3.7	2	0.4	0.1	1.2	1	0
93	Jonas ValanciunasTOR	C	60	26	12.8	5.1	8.9	56.5	0	0	0	2.7	3.6	76.1	9.1	0.7	0.4	1.3	1.4	22	0
94	Michael BeasleyHOU	F	20	18.2	12.8	5.4	10.3	52.2	0.2	0.5	33.3	1.9	2.5	77.6	4.9	0.8	0.6	0.5	1.2	1	0
95	DeAndre JordanLAC	C	77	33.7	12.7	4.6	6.6	70.3	0	0	0	3.5	8	43	13.8	1.2	0.7	2.3	1.4	49	0
96	Michael Kidd-GilchristCHA	F	7	29.3	12.7	4.7	8.7	54.1	0.4	1	42.9	2.9	4.1	69	6.4	1.3	0.4	0.4	1.1	2	0
97	Enes FreedomOKC	C	82	21	12.7	5	8.8	57.6	0.1	0.3	47.6	2.4	3.1	79.7	8.1	0.4	0.3	0.4	1.4	25	0
98	Trevor ArizaHOU	SF	81	35.3	12.7	4.4	10.6	41.6	2.3	6.2	37.1	1.6	2	78.3	4.5	2.3	2	0.3	1.4	1	0
99	Ish SmithNO/PHI	PG	77	29.1	12.6	5.2	12.6	41.1	0.7	2.2	32.9	1.6	2.3	69.3	4	6.5	1.1	0.3	2.3	12	0
100	Serge IbakaOKC	F	78	32.1	12.6	5.3	11.1	47.9	0.8	2.4	32.6	1.2	1.6	75.2	6.8	0.8	0.5	1.9	1.4	9	0
